2012-01-01,"Restaurant greeter’s option",EATIN
2012-01-01,"Ennui among quantum physicists?",PARTICLEBOREDOM
2012-01-01,"Go on a shopping spree",SPEND
2012-01-01,"Savings plan, briefly",IRA
2012-01-01,"Dessert delivered over the Internet?",PIEALAMODEM
2012-01-01,Brouhahas,TODOS
2012-01-01,"Cowlick fixer",GEL
2012-01-01,"Monster of Jewish folklore",GOLEM
2012-01-01,"The Big Board, for short",NYSE
2012-01-01,"“What a load of hogwash!”",PSHAW
2012-01-01,"Jimi Hendrix’s debut single",HEYJOE
2012-01-01,"Set out",DEPART
2012-01-01,"Stray from righteousness",SIN
2012-01-01,"Refuse to release",SITON
2012-01-01,"Low-pH compound",ACID
2012-01-01,"Go to the tape?",RACE
2012-01-01,"“___ hath an enemy called Ignorance”: Ben Jonson",ART
2012-01-01,"Negative conjunction",NOR
2012-01-01,Conjecture,POSIT
2012-01-01,"It’s good in Italy",BUONO
2012-01-01,"Pal of Huck Finn",JIM
2012-01-01,"Swirly marbles",AGATES
2012-01-01,"“The Big Sleep” co-star, 1946",BOGART
2012-01-01,"Funny Boosler",ELAYNE
2012-01-01,"They’re exchanged in France",ADIEUS
2012-01-01,"Candy eaten in handfuls",MANDMS
2012-01-01,"“Praying” part of a praying mantis",FORELEG
2012-01-01,Master,MAVEN
2012-01-01,"Pixar title character",NEMO
2012-01-01,"Best-selling author who wrote “I did not write it. God wrote it. I merely did his dictation”",STOWE
2012-01-01,Downswing,SAG
2012-01-01,"They’re heavy during storms",SEAS
2012-01-01,Sample,TRY
2012-01-01,"Injury symptom",SHOCK
2012-01-01,"Reception room in a mansion",SALON
2012-01-01,"Rare craps roll",TWELVE
2012-01-01,"Sharp nails",TALONS
2012-01-01,Through,VIA
2012-01-01,"“The Big Bang Theory” network",CBS
2012-01-01,"Sports Illustrated’s Sportsman of the Century",ALI
2012-01-01,"Creamy Italian side dish",POLENTA
2012-01-01,"One taking a bow in Japan",OBI
2012-01-01,"Smoothie ingredient",FRUIT
2012-01-01,"Homme’s partner",FEMME
2012-01-01,"Travel by car",MOTOR
2012-01-01,"___ Quijano (Don Quixote’s real name)",ALONSO
2012-01-01,Deleting,XINGOUT
2012-01-01,"“___ got a feeling …”",IVE
2012-01-01,"What’s in an Rx",MED
2012-01-01,Leaning,BIASED
2012-01-01,"Words to live by",CREDO
2012-01-01,"Garden spot",ARBOR
2012-01-01,"Lash of old westerns",LARUE
2012-01-01,"Hides in the shadows",SKULKS
2012-01-01,"In olden times",OFYORE
2012-01-01,"When doubled, ardent",RAH
2012-01-01,"Diamonds, to a yegg",ICE
2012-01-01,"Einstein’s birthplace",ULM
2012-01-01,"NATO alphabet vowel",OSCAR
2012-01-01,"Hosp. diagnostic aid",MRI
2012-01-01,"Ability to identify Zener cards",ESP
2012-01-01,"Lacking a coat, maybe",SHORN
2012-01-01,"___ de vie",EAU
2012-01-01,"Fill, and then some",FLOOD
2012-01-01,"Big name in Champagne",MUMM
2012-01-01,"Easily drawn gun",SIDEARM
2012-01-01,"One of the music industry’s Big Four",EMI
2012-01-01,"Kick out",AXE
2012-01-01,"If everything goes your way",ATBEST
2012-01-01,Cut-rate,CHEAPO
2012-01-01,"Fierce, as an argument",HEATED
2012-01-01,"Weather Channel newsmaker",ELNINO
2012-01-01,"Wicked ones",FIENDS
2012-01-01,"About ready to drop",BEAT
2012-01-01,Square,UNHIP
2012-01-01,"Badly made",CRUDDY
2012-01-01,"Says no to",VETOES
2012-01-01,Catch,SNARE
2012-01-01,"R. J. Reynolds brand",DORAL
2012-01-01,"Like three of golf’s four majors",PROAM
2012-01-01,"“Philadelphia” director",DEMME
2012-01-01,"Greenish blue",TEAL
2012-01-01,"Having the knack",ABLE
2012-01-01,"Chinese zodiac animal",PIG
2012-01-01,Smoke,CIG
2012-01-01,"Sort who’s a natural leader, supposedly",LEO
2012-01-01,"Great time",EON
2012-01-02,"Peaks of Peru",ANDES
2012-01-02,"Not nice, as a comment",SNIDE
2012-01-02,"“Prices slashed!” event",SALE
2012-01-02,"One just put on the payroll",HIREE
2012-01-02,"Like Odin and Thor",NORSE
2012-01-02,"Give off",EMIT
2012-01-02,"Elderly, so to speak",OVERTHEHILL
2012-01-02,"Mascara coats it",LASH
2012-01-02,"Vote of support",YEA
2012-01-02,"Bollywood wraps",SARIS
2012-01-02,"Submit a tax return via computer",EFILE
2012-01-02,"Soon to arrive",AROUNDTHECORNER
2012-01-02,"FedEx competitor",UPS
2012-01-02,"Bowler’s assignment",LANE
2012-01-02,"Send an invitation for",ASKTO
2012-01-02,"Remaining 7 and 10 pins in bowling",SPLIT
2012-01-02,"“___ Croft: Tomb Raider”",LARA
2012-01-02,"Pulitzer-winning 1920 Eugene O’Neill play",BEYONDTHEHORIZON
2012-01-02,"Baby bovine",CALF
2012-01-02,"Verdi aria",ERITU
2012-01-02,"All gone from one’s plate",EATEN
2012-01-02,"___-Soviet relations",SINO
2012-01-02,"Trio between K and O",LMN
2012-01-02,"Secret or illegal",UNDERTHECOUNTER
2012-01-02,"Bygone Italian coins",LIRAS
2012-01-02,"One providing nonmedical support for a woman in labor",DOULA
2012-01-02,"___ culpa",MEA
2012-01-02,"Some boxing results, for short",TKOS
2012-01-02,"Literal description of something that is 18-, 24-, 40- or 49-Across",SIGHTUNSEEN
2012-01-02,"“___ Man” (Emilio Estevez film)",REPO
2012-01-02,"“Please be ___ and help me”",ADEAR
2012-01-02,"Human trunk",TORSO
2012-01-02,"The second “A” in N.C.A.A.: Abbr.",ASSN
2012-01-02,"Chili con ___",CARNE
2012-01-02,"Eyelid inflammations",STYES
2012-01-02,"Cry to a matey",AHOY
2012-01-02,"Skin care brand",NIVEA
2012-01-02,"Gloomy, to a bard",DREAR
2012-01-02,"Suffix with puppet",EER
2012-01-02,"Attacks vigorously",SETSUPON
2012-01-02,"Mortimer voiced by Edgar Bergen",SNERD
2012-01-02,"Like a pitcher’s perfect game",NOHIT
2012-01-02,"Notre Dame’s Fighting ___",IRISH
2012-01-02,"Broadband inits.",DSL
2012-01-02,"Reef wriggler",EEL
2012-01-02,"Not needing anyone’s help",SELFRELIANT
2012-01-02,"With full force",AMAIN
2012-01-02,"Smooth cotton fabric",LISLE
2012-01-02,"Air up there",ETHER
2012-01-02,"Brinker on skates",HANS
2012-01-02,"Forever and a day",EON
2012-01-02,"Like melons in spring, e.g.",OUTOFSEASON
2012-01-02,"Statesman Root",ELIHU
2012-01-02,"Ancient Rome’s ___ the Elder",CATO
2012-01-02,"Diane Sawyer’s network",ABC
2012-01-02,"Aegean, e.g.",SEA
2012-01-02,"Arizona senator Jon",KYL
2012-01-02,"Old Detroit brewery name",STROH
2012-01-02,"___ Beta Kappa",PHI
2012-01-02,"Tennis do-over",LET
2012-01-02,"AIDS treatment drug",AZT
2012-01-02,"___ v. Wade",ROE
2012-01-02,"___ Arbor, Mich.",ANN
2012-01-02,"Fender ding",DENT
2012-01-02,"Fabric leftovers",REMNANTS
2012-01-02,"Form 1040 org.",IRS
2012-01-02,Humdinger,LULU
2012-01-02,"The “U” in UHF",ULTRA
2012-01-02,"Shoes with swooshes",NIKES
2012-01-02,Plummets,DROPS
2012-01-02,"Lawn trimmer",EDGER
2012-01-02,"George M. ___, “The Yankee Doodle Boy” composer",COHAN
2012-01-02,"Unconventional and then some",OUTRE
2012-01-02,"Manicurist’s file",EMERY
2012-01-02,"Pee Wee of the 1940s-’50s Dodgers",REESE
2012-01-02,"Years in Mexico",ANOS
2012-01-02,Cul-de-___,SAC
2012-01-02,"Its capital is Boise: Abbr.",IDA
2012-01-02,Boozehound,SOT
2012-01-03,"Among the 1%, so to speak",RICH
2012-01-03,"Classic Pontiacs",GTOS
2012-01-03,"Playful little one",SCAMP
2012-01-03,"Grant and Carter",AMYS
2012-01-03,"“Dies ___”",IRAE
2012-01-03,"Often-consulted church figure",ELDER
2012-01-03,"It goes in the ground at a campground",TENTSTAKE
2012-01-03,"Muhammad Ali’s boxing daughter",LAILA
2012-01-03,"Pal, in Paris",AMI
2012-01-03,"Coal diggers’ org.",UMW
2012-01-03,"“… And God Created Woman” actress",BARDOT
2012-01-03,Idiosyncrasy,TIC
2012-01-03,"Four-wheeled wear",ROLLERSKATE
2012-01-03,"Liqueur flavoring",ANISE
2012-01-03,"They’re dug out of the ground",ORES
2012-01-03,"Part of P.S.T.: Abbr.",STD
2012-01-03,"Former “Entertainment Tonight” co-host",TESH
2012-01-03,"___ artery",CAROTID
2012-01-03,"Tenderized cut of beef",MINUTESTEAK
2012-01-03,"Dress shop section",PETITES
2012-01-03,"Catch some waves?",HEAR
2012-01-03,"Online exchanges, briefly",IMS
2012-01-03,"Expensive coat?",GILT
2012-01-03,"___ Chaiken, co-creator/writer of “The L Word”",ILENE
2012-01-03,"“Huh … what?” reactions",DOUBLETAKES
2012-01-03,Beaut,PIP
2012-01-03,"Baseball brothers Joe and Frank",TORRES
2012-01-03,"___ pro nobis",ORA
2012-01-03,"Non-revenue-generating ad, for short",PSA
2012-01-03,"Like Robin Williams, typically",ANTIC
2012-01-03,"“Ode on a Grecian Urn” poet",JOHNKEATS
2012-01-03,"12-Down, for one",GIANT
2012-01-03,"Big-eyed birds",OWLS
2012-01-03,"Many a wearer of plaid",SCOT
2012-01-03,"♂ and ♀",SEXES
2012-01-03,A-number-one,BEST
2012-01-03,Coops,PENS
2012-01-03,"Machine gun sound",RATATAT
2012-01-03,"George Harrison’s autobiography",IMEMINE
2012-01-03,"Pessimistic disposition",CYNICISM
2012-01-03,"Fair Deal pres.",HST
2012-01-03,"U.S. base in Cuba, informally",GITMO
2012-01-03,"Large fishing net",TRAWL
2012-01-03,"State tree of Illinois, Iowa and Maryland",OAK
2012-01-03,Witness,SEE
2012-01-03,"Ethiopia’s Haile ___",SELASSIE
2012-01-03,"Fictional reporter Kent",CLARK
2012-01-03,"New Balance competitor",ADIDAS
2012-01-03,"Hitter of 511 career home runs",MELOTT
2012-01-03,"Rambled on and on",PRATED
2012-01-03,“Positively!”,SURE
2012-01-03,"Baseball brothers George and Ken",BRETTS
2012-01-03,"“Get back, ___ … Go home” (Beatles lyric)",LORETTA
2012-01-03,"Not even, as a leaf’s edge",EROSE
2012-01-03,"Tanker or cutter",SHIP
2012-01-03,"Adorable ones",CUTIES
2012-01-03,Leaning,ATILT
2012-01-03,"Author Roald",DAHL
2012-01-03,"Doesn’t do",NEGLECTS
2012-01-03,"Not fall behind",KEEPPACE
2012-01-03,"Jennifer of “Friends”",ANISTON
2012-01-03,Meals,REPASTS
2012-01-03,"Luggage attachments",IDTAGS
2012-01-03,"Unification Church member",MOONIE
2012-01-03,"Added assessment",SURTAX
2012-01-03,"Writer Dinesen",ISAK
2012-01-03,"Pickling need",BRINE
2012-01-03,"Macy’s competitor",KOHLS
2012-01-03,"___ & Young, big name in accounting",ERNST
2012-01-03,"Offering on Monster.com",JOB
2012-01-03,"Be in debt to",OWE
2012-01-03,"“I know what you’re thinking” skill",ESP
2012-01-04,"Baby docs",OBS
2012-01-04,"Replay view, often",SLOMO
2012-01-04,"Plays, as records",SPINS
2012-01-04,"Org. whose logo features the letter pi with an arrow through it",NEA
2012-01-04,"Like wickerwork",WOVEN
2012-01-04,"Comic Cheech",MARIN
2012-01-04,"Pipe joint",TEE
2012-01-04,"Start of a quip by 44-Across",ISAWANOTICE
2012-01-04,"1980s Salvadoran president",DUARTE
2012-01-04,"Parliament, e.g., in brief",CIG
2012-01-04,"“That’s all ___ wrote”",SHE
2012-01-04,"Courtier who invites Hamlet to duel with Laertes",OSRIC
2012-01-04,"Key in the middle of the top row",FSIX
2012-01-04,"“Oh, c’mon!”",JEEZ
2012-01-04,"Quip, part 2",WHICHSAID
2012-01-04,"Overly assertive",BOSSY
2012-01-04,"Nietzsche’s “never”",NIE
2012-01-04,"Wood used in making some dartboards",ELM
2012-01-04,"$$$ for later years",IRA
2012-01-04,"Quip, part 3",DRINKCANADA
2012-01-04,"“___ This, Not That! The No-Diet Weight Loss Solution!”",EAT
2012-01-04,"“Breaking Bad” network",AMC
2012-01-04,"Bagel accompaniment",LOX
2012-01-04,"Writer Brendan",BEHAN
2012-01-04,"Quip, part 4",DRYANDIVE
2012-01-04,___-retentive,ANAL
2012-01-04,"London jazz duo?",ZEDS
2012-01-04,"Greenskeeper’s tool",EDGER
2012-01-04,Rejections,NOS
2012-01-04,"Campaign freebie",PIN
2012-01-04,"One of the Beverly Hillbillies",JETHRO
2012-01-04,"End of the quip",JUSTSTARTED
2012-01-04,"Awards ceremony rental",TUX
2012-01-04,"Watches like a wolf",OGLES
2012-01-04,"Holder for a toilet paper roll",DOWEL
2012-01-04,"Pittsburgh-to-Baltimore dir.",ESE
2012-01-04,"Word with cookie or rap",SHEET
2012-01-04,"Flip over",ADORE
2012-01-04,"Chemin ___ Dames (W.W. I battle locale)",DES
2012-01-04,"You are here",ONEDOWN
2012-01-04,"Only person to have the #1 movie, #1 album and #1-rated late-night TV show all in the same week",BELUSHI
2012-01-04,"On the payroll",SALARIED
2012-01-04,"Feature of Dr. Frankenstein’s lab",SWITCH
2012-01-04,"Come up short",LOSE
2012-01-04,"Fertility clinic stock",OVA
2012-01-04,"Cry over spilled milk, perhaps?",MEW
2012-01-04,Tripping,ONACID
2012-01-04,"Urban woe",SMOG
2012-01-04,"Bit of butter",PAT
2012-01-04,"Van Gogh masterpiece",IRISES
2012-01-04,Recesses,NICHES
2012-01-04,"Bashful companion",SNEEZY
2012-01-04,Invalidate,NIX
2012-01-04,"Detroit rapper ___-A-Che",RIC
2012-01-04,"Peter who played Columbo",FALK
2012-01-04,"Data holder on a cellphone",SIMCARD
2012-01-04,"“The Ghost of Tom ___” (1995 Bruce Springsteen album)",JOAD
2012-01-04,Shipped,SENT
2012-01-04,"It’s held up with a hook",BRA
2012-01-04,"Resident of the ancient city Choquequirao",INCA
2012-01-04,True,REAL
2012-01-04,"Actor McKellen",IAN
2012-01-04,"___ Kitchen (organic frozen food company)",AMYS
2012-01-04,"Came down",ALIGHTED
2012-01-04,"Make a cliché",OVERUSE
2012-01-04,"Some duplicates",XEROXES
2012-01-04,"Relatives of ukuleles",BANJOS
2012-01-04,"“All right already!”",ENOUGH
2012-01-04,"Give a hard time",HASSLE
2012-01-04,"“Gracias” reply",DENADA
2012-01-04,"Thing watched while driving through a speed trap",NEEDLE
2012-01-04,"Subj. of the 1948 Nobel in Physiology or Medicine",DDT
2012-01-04,"Small blemish, in slang",ZIT
2012-01-04,“Hey!”,PSST
2012-01-04,Razz,JEER
2012-01-04,"62-Across, e.g.",ROD
2012-01-04,Duo,TWO
2012-01-05,"Year in a voyage by Amerigo Vespucci",MDI
2012-01-05,"Business card abbr.",TEL
2012-01-05,"Top of a ladder, maybe",ATTIC
2012-01-05,"Resident of Mayberry",AUNTBEE
2012-01-05,"“That was funny!”",GOODALL
2012-01-05,"Results of some cuts",LESIONS
2012-01-05,"Turkey’s home",EURASIA
2012-01-05,"___ B. Parker, Theodore Roosevelt’s 1904 opponent for president",ALTON
2012-01-05,"What you might break into",SONG
2012-01-05,"Medical drips",IVS
2012-01-05,Ending,CLOSE
2012-01-05,Captivates,ENTHRONES
2012-01-05,Biddy,HEN
2012-01-05,"Figure of a Spanish count?",TRES
2012-01-05,White,ANGLO
2012-01-05,"“The ___ of March are come”",IDES
2012-01-05,"Gut reaction?",OOF
2012-01-05,"Grammy winner Elliott",MISSY
2012-01-05,"With 21-Down, catchphrase that provides a hint to eight answers in this puzzle",ALLFORONE
2012-01-05,"Org. featured in 1983’s “WarGames”",NORAD
2012-01-05,"Actor Stephen",REA
2012-01-05,"Marshal ___, cold war leader",TITO
2012-01-05,"French city near the Belgian border",DOUAI
2012-01-05,"Swedish manufacturer of the 90, 900 and 9000",SAAB
2012-01-05,"Early gangsta rap group featuring Dr. Dre",NWA
2012-01-05,Crowns,ENTHRALLS
2012-01-05,"Zenith product",TVSET
2012-01-05,Quagmire,BOG
2012-01-05,"Minuscule lengths",MILS
2012-01-05,"Quick snacks",BITES
2012-01-05,"Like some movie versions",UNRATED
2012-01-05,Stupefied,INADAZE
2012-01-05,"Jane who wrote “In the Shadow of Man”",GOODONE
2012-01-05,"Much of northern Israel",GALILEE
2012-01-05,"It’s nice to be out of them",WOODS
2012-01-05,"Blues org.",NHL
2012-01-05,Acid,LSD
2012-01-05,"Book after Zechariah",MALACHI
2012-01-05,"Fought à la the Three Musketeers",DUELLED
2012-01-05,"Set up, as software",INSTONE
2012-01-05,"Schoolyard game",TBONE
2012-01-05,"Time o’ day",EEN
2012-01-05,"___ two evils",LESSEROF
2012-01-05,"00s, e.g.",AGENTS
2012-01-05,"“Deal with it!”",TOUGH
2012-01-05,"Rocky peak",TOR
2012-01-05,"Suffragist ___ B. Wells",IDA
2012-01-05,"Shells of shells",CASINGS
2012-01-05,"Spanish uncles",TIOS
2012-01-05,Spirited,LIVELY
2012-01-05,"It may be thrown in a ring",LASSO
2012-01-05,"See 34-Across",ONEFORALL
2012-01-05,"Picnic spoiler",RAIN
2012-01-05,Opening,ONSET
2012-01-05,Ratted,TOLD
2012-01-05,"Singer/songwriter McLachlan",SARAH
2012-01-05,"Kingdom in ancient Jordan",MOAB
2012-01-05,Retreat,LAIR
2012-01-05,"Move to a new position",REASSIGN
2012-01-05,"“You’re doing it completely wrong!”",NONONO
2012-01-05,"Get too big for",OUTGROW
2012-01-05,Fixed,INSTALL
2012-01-05,"Plucks, in a way",TWEEZES
2012-01-05,"Cereal grain",OATSEED
2012-01-05,"Clean up, as a program",DEBUG
2012-01-05,"Some jungle gym exits",SLIDES
2012-01-05,Alter,AMEND
2012-01-05,"Certain steak",TBALL
2012-01-05,"Part of a Caesarean trio",VIDI
2012-01-05,Trouble,ADO
2012-01-05,"As well",TOO
2012-01-05,"“Prob’ly not”",NAH
2012-01-06,"Company whose jobs are often changing?",JIFFYLUBE
2012-01-06,"Working group",STAFF
2012-01-06,"Got to the bottom of",UNRAVELED
2012-01-06,"It takes a bow at a musical performance",CELLO
2012-01-06,"1958 Buddy Holly hit",MAYBEBABY
2012-01-06,"“Guaranteed relief every time” sloganeer",EXLAX
2012-01-06,"Historic leader?",PRE
2012-01-06,"“Dove ___” (Mozart aria)",SONO
2012-01-06,Thing,ENTITY
2012-01-06,"Poetic contraction",EER
2012-01-06,"Kind of strip",NOPEST
2012-01-06,"Workers’ org. founded by Samuel Gompers",AFL
2012-01-06,"Farriers’ tools",RASPS
2012-01-06,"Letters signifying quality brandy",VSOP
2012-01-06,"Grant-giving org.",NEA
2012-01-06,"Musical with the song “Written in the Stars”",AIDA
2012-01-06,"Said “There, there” to, say",SOLACED
2012-01-06,"It makes the Statue of Liberty green",PATINA
2012-01-06,Guarantee,SURETY
2012-01-06,"Very excited",ATINGLE
2012-01-06,"The so-called Island of the Gods",BALI
2012-01-06,"Head for the hills",LAM
2012-01-06,"One can be tall",TALE
2012-01-06,"Jerry or Jerry Lee",LEWIS
2012-01-06,"Seine sight",ILE
2012-01-06,"Rappers’ covers",DORAGS
2012-01-06,Sign,INK
2012-01-06,"Lane on Broadway",NATHAN
2012-01-06,Attack,GOAT
2012-01-06,"Telephone trio",GHI
2012-01-06,"Against a thing, at law",INREM
2012-01-06,"2010 Ke$ha chart-topper with a creatively spelled five-word title",WERWHOWER
2012-01-06,Clichéd,STALE
2012-01-06,"Series of Nintendo games",MARIOKART
2012-01-06,"Certain 49-Down",MAXIS
2012-01-06,Watersheds,DRAINAGES
2012-01-06,"18-footer, maybe",JUMPER
2012-01-06,"Measured two-dimensionally",INAREA
2012-01-06,"Chickens for dinner",FRYERS
2012-01-06,“Marvy!”,FAB
2012-01-06,"Surrealist Tanguy",YVES
2012-01-06,"Simon of Duran Duran",LEBON
2012-01-06,"Russian ballerina Galina",ULANOVA
2012-01-06,"Gets into Monk music",BEBOPS
2012-01-06,"Eponym of a frozen food",EDY
2012-01-06,"It may be picked up in the woods",SCENT
2012-01-06,"Do a driver’s no-no",TEXT
2012-01-06,"Axis, e.g.",ALLIANCE
2012-01-06,"Condition known medically as pes planus",FLATFEET
2012-01-06,"1967 hit with the lyric “You know you’re a cute little heartbreaker”",FOXYLADY
2012-01-06,"Wife, in Juárez",ESPOSA
2012-01-06,"Sister of Helios",EOS
2012-01-06,"Sibling, at times?",PAIN
2012-01-06,"Sound really good",SING
2012-01-06,"007 player",DALTON
2012-01-06,"Put to sleep",LULL
2012-01-06,"Auto racer Luyendyk",ARIE
2012-01-06,"“Refudiate,” e.g.",PALINISM
2012-01-06,"Mythical runner",ATALANTA
2012-01-06,"1990s series initially set in the year 2193",TIMETRAX
2012-01-06,"Place for a plug",EAR
2012-01-06,"Mild Irish oath",BEGORRA
2012-01-06,"Nike competitor",LAGEAR
2012-01-06,"Move to and fro",WIGWAG
2012-01-06,Belong,INHERE
2012-01-06,"Women’s wear",SKIRTS
2012-01-06,Women,DAMES
2012-01-06,"2005 horror sequel",SAWII
2012-01-06,"Prefix with port",HELI
2012-01-06,"Fund-raising suffix",THON
2012-01-06,"Iraq war subject, briefly",WMD
2012-01-06,"Volga tributary",OKA
2012-01-07,"Like many a fairy tale princess",RESCUED
2012-01-07,"Craft with one mast and one sail",CATBOAT
2012-01-07,"Offering for continuing education",EXTENSIONCOURSE
2012-01-07,"Totally gone",DEADASADOORNAIL
2012-01-07,"“___ I might …”",TRYAS
2012-01-07,Pretend,LETON
2012-01-07,"Papua New Guinea port",LAE
2012-01-07,"One with a glazed-over expression?",ICER
2012-01-07,"Plant related to pepper",BETEL
2012-01-07,"Places for shooting stars",SETS
2012-01-07,Finished,DID
2012-01-07,"They’ve been splintered",SECTS
2012-01-07,"Boiling point at Roman baths?",CCXII
2012-01-07,"Number tossed out",ESTIMATE
2012-01-07,"Glacial pinnacles",SERACS
2012-01-07,"Longtime “Guiding Light” actress Beth",EHLERS
2012-01-07,"Hellenistic-era galley",BIREME
2012-01-07,"Is offensive, in a way",SMELLS
2012-01-07,"Lost it",WENTWILD
2012-01-07,"Left unsaid",TACIT
2012-01-07,"Waterwheel parts",VANES
2012-01-07,"Learning the ropes",NEW
2012-01-07,"Depression specialist’s subj.",ECON
2012-01-07,Fix,DESEX
2012-01-07,"Bullfighter’s cloak",CAPA
2012-01-07,"Vietnam’s Dien Bien ___",PHU
2012-01-07,Lacking,OUTOF
2012-01-07,"Like some uncared-for closets",MOTHY
2012-01-07,"Mudslinger, say",DIRTYPOLITICIAN
2012-01-07,"Lacked any supervision",ANSWEREDTONOONE
2012-01-07,"Strawberry, for example",DEEPRED
2012-01-07,"Voiced letters",SONANTS
2012-01-07,"Potential beach closer",REDTIDE
2012-01-07,"Aid in scaling down?",EXERCISEMACHINE
2012-01-07,"Hung in there",STAYEDTHECOURSE
2012-01-07,"It prevents things from becoming 43-Across",CEDAR
2012-01-07,"Some, in Seville",UNAS
2012-01-07,"Southern leader?",ESS
2012-01-07,"Southern and such",DIALECTS
2012-01-07,Hundreds,CNOTES
2012-01-07,"“___ Million” (Nathanael West novel)",ACOOL
2012-01-07,"Like some muscles and tendons",TORN
2012-01-07,"Frank’s place",BUN
2012-01-07,"Taxing educational hurdle",ORALEXAMINATION
2012-01-07,"One traveling around India with a trunk",ASIATICELEPHANT
2012-01-07,"Progress by intelligent design",TELESIS
2012-01-07,"Proust’s Parisian courtesan",ODETTE
2012-01-07,"Campout dangers",BEARS
2012-01-07,"One whose head is turned",SCREW
2012-01-07,"Take the lead from?",SMELT
2012-01-07,"Roll of candy",CERTS
2012-01-07,"Wack, in hip-hop",ILLIN
2012-01-07,"Blockage-busting brand",SINEX
2012-01-07,"Job-hunting consideration",BENEFITS
2012-01-07,"Pop from a different line",STEPDAD
2012-01-07,"Lacked in freshness",WASOLD
2012-01-07,"Hockey player Roloson and wrestler Johnson",DWAYNES
2012-01-07,"Like pocketed bills",VETOED
2012-01-07,"Barbizon School painter Jules",DUPRE
2012-01-07,"Brown shade",COCOA
2012-01-07,"Court hearing",OYER
2012-01-07,"Brooklyn Park setting: Abbr.",MINN
2012-01-07,"Municipal div.",TWP
2012-01-07,"Before-long link",TOO
2012-01-08,"A person can take big strides with this",STILT
2012-01-08,"Hannibal’s foil in “The Silence of the Lambs”",CLARICE
2012-01-08,"Museum piece",CERAMIC
2012-01-08,"Forum fashions",TOGAE
2012-01-08,"Glade, e.g.",AEROSOL
2012-01-08,"Hue akin to olive",AVOCADO
2012-01-08,"___-Itami International Airport",OSAKA
2012-01-08,"“Just do drills for now”?",DONTPLAYMATCHES
2012-01-08,Undo,REVERSE
2012-01-08,"Back to Brooklyn?",ITE
2012-01-08,Slaughter,CREAM
2012-01-08,"Disturb one’s neighbors at night?",KEEPUPTHEJONESES
2012-01-08,"Comic strip “___ and Janis”",ARLO
2012-01-08,"Inflation-fighting W.W. II org.",OPA
2012-01-08,"A pop",EACH
2012-01-08,"Former bill",LAW
2012-01-08,Handful,FEW
2012-01-08,"Table saver",COASTER
2012-01-08,"Don Quixote’s love",DULCINEA
2012-01-08,"Duffer’s feeling toward a putting pro?",GREENENVY
2012-01-08,"Meeting one’s soul mate, perhaps?",DATEDESTINY
2012-01-08,"Bogart’s “High Sierra” role",EARLE
2012-01-08,"Clive Cussler novel settings",SEAS
2012-01-08,"Weight allowance",TARE
