2019-10-13,Hurry,RACE
2019-10-13,”This one’s ___”,ON ME
2019-10-13,Caesar’s “I”,EGO
2019-10-13,"Reaction to scritches, maybe",PURR
2019-10-13,”___ the Explorer”,DORA
2019-10-13,Things you might take a spin in,TUTUS
2019-10-13,Stored,CACHED
2019-10-13, “I’ll have what she’s having”,EPIDEMIOLOGIST
2019-10-13,Low-carb diet creator,ATKINS
2019-10-13,Piece of furniture that’s at least a couple of feet wide,OTTOMAN
2019-10-13,"Best competitive performance, informally",A-GAME
2019-10-13,Trials,TESTS
2019-10-13,Trick that’s “pulled”,FAST ONE
2019-10-13,"Doodling, say",BORED
2019-10-13,Mile High City athlete,BRONCO
2019-10-13,Palm fiber,RAFFIA
2019-10-13,"Drawer, say",ARTIST
2019-10-13,Restructuring target,DEBT
2019-10-13,Sp. title,SRTA
2019-10-13,Term of address for a noble,MILORD
2019-10-13,Like some calories,EMPTY
2019-10-13,Beyoncé film role,NALA
2019-10-13,”Snakes ___ Plane”,ON A
2019-10-13,Shaft of sunshine,RAY
2019-10-13,Estimation from dating,AGE
2019-10-13,Placed on a pedestal,HEROIZED
2019-10-13,Swedish name akin to Lawrence,LARS
2019-10-13,Commercial suffix with Motor,-OLA
2019-10-13,2004 Nobel Peace Prize winner who founded the Green Belt Movement,WANGARI MAATHAI
2019-10-13,Flower that’s often yellow,PRIMROSE
2019-10-13,Flower that’s often purple,HYACINTH
2019-10-13,"School district higher-up, informally",SUPE
2019-10-13,Like praises and arias,SUNG
2019-10-13,Story tellers,LIARS
2019-10-13,Half a pint,ONE CUP
2019-10-13,Firm-ly worded letter?,MEMO
2019-10-13,Bars that people walk into?,ENTRANCE MUSIC
2019-10-13,Actress Dawson,ROSARIO
2019-10-13,Clean (up),MOP
2019-10-13,French for “salt”,SEL
2019-10-13,Humble homes,HUTS
2019-10-13,"Incites to attack, with “on”",SICS
2019-10-13,___ saint,PATRON
2019-10-13,Witness’s attestation,I SAW IT
2019-10-13,Makes a choice,OPTS
2019-10-13,Image Award org,NAACP
2019-10-13,Children’s playthings that help with spelling,ALPHABET BLOCKS
2019-10-13,Encourage to buy add-ons,UPSELL
2019-10-13,Sound bites and such,AUDIO
2019-10-13,Trolley sounds,CLANGS
2019-10-13,Buddy,PAL
2019-10-13,"District 9, for short?",SCOTUS
2019-10-13,Alternatives to Targets,KMARTS
2019-10-13,"Swayed to the dark side, say",TURNED
2019-10-13,Danish coin,KRONE
2019-10-13,Ceaselessly,NO END
2019-10-13,Exactly right,DEAD ON
2019-10-13,Half-frozen Italian dessert,GRANITA
2019-10-13,Grooved on,DUG
2019-10-13,Leaf blower alternative,RAKE
2019-10-13,Effective salesperson,CLOSER
2019-10-13,Long truck,SEMI
2019-10-13,What goes in a box,HOUSE CAT
2019-10-13,Water,IRRIGATE
2019-10-13,Overseen by,IN CARE OF
2019-10-13,Anger,RAGE
2019-10-13,Receptacle for donations,HAT
2019-10-13,Little ‘un,TOT
2019-10-13,Source of chocolate,CACAO
2019-10-13,One serving on a ship,MARINE
2019-10-13,Andean feline,COUGAR
2019-10-13,Eventually,IN TIME
2019-10-13,Enjoying a comedy,AMUSED
2019-10-13,Stick-y pad?,NEST
2019-10-13,Brewski,SUDS
2019-10-13,Like DC and MI,ROMAN
2019-10-13,Calligraphers’ choices,PENS
2019-10-13,"Twentysomethings, e.g",DEMO
2019-10-13,Burkina Faso neighbor,TOGO
2019-10-13,Word before “home” or “the road”,HIT …
2019-10-13,School org,PTA
2019-10-13,Part of fwiw,IT’S
2019-10-13,Matrix character,DOT
2019-10-13,Place to wear smocks,LAB
