2013-01-02,"Small hills",KNOLLS
2013-01-02,"Tail movement",WAG
2013-01-02,"Talking with one’s hands: Abbr.",ASL
2013-01-02,"Roman road",ITER
2013-01-02,"Laundry staff",IRONERS
2013-01-02,"Request for group permission",CANWE
2013-01-02,"Jones once of the Stones",BRIAN
2013-01-02,Oodles,MANY
2013-01-02,"Tikkanen of hockey",ESA
2013-01-02,"Newsgroup system since 1980",USENET
2013-01-02,"Erik of “CHiPs”",ESTRADA
2013-01-02,"Husband, in France",MARI
2013-01-02,"“No more!,” e.g.",PLEA
2013-01-02,"___ Crunch",CAPN
2013-01-02,"Bosox nickname of old",YAZ
2013-01-02,"Sorrowful cries",AYS
2013-01-02,"Melodramatic series, in slang",SOAPER
2013-01-02,"See 51-Across",EYRE
2013-01-02,"Mystery author John Dickson ___",CARR
2013-01-02,"Everyday article",THE
2013-01-02,"Morse unit",DAH
2013-01-02,"10 sawbucks",ONEC
2013-01-02,"The Ricardos, to the Mertzes",TENANTS
2013-01-02,"Italian city that is the title setting of a Walpole novel",OTRANTO
2013-01-02,"Prom tux, usually",RENTAL
2013-01-02,"Japan’s largest active volcano",ASO
2013-01-02,"Actress Pflug",JOANN
2013-01-02,"Pianist Claudio",ARRAU
2013-01-02,"Photographer Adams",ANSEL
2013-01-02,"___ lily",SEGO
2013-01-02,"Digital book file extension",EPUB
2013-01-02,___-Rooter,ROTO
2013-01-02,"Give ___ (care)",ARAP
2013-01-02,"Gershwin opera heroine",BESS
2013-01-02,"Egg head?",OVO
2013-01-02,"Fish contained in unadon",EEL
2013-01-03,"Start of a motto first published in an 1844 book",ALLFOR
2013-01-03,"1967 disaster",APOLLO
2013-01-03,"Lazy sort",LIEABED
2013-01-03,"Criticize cattily",SNIPEAT
2013-01-03,"Unwakeable, say",INACOMA
2013-01-03,"“No use arguing with me”",IINSIST
2013-01-03,"It took 70 years to complete, in brief",OED
2013-01-03,"Vintner’s need",VAT
2013-01-03,"Cockney abode",OME
2013-01-03,"Chateau ___ Michelle",STE
2013-01-03,"Tex-Mex order",TOSTADA
2013-01-03,Swimmer,NATATOR
2013-01-03,"Go beyond",OUTSTEP
2013-01-03,"“Any ___?”",TAKERS
2013-01-03,"Be a tippler",TOPE
2013-01-03,Bookish,LITERARY
2013-01-03,"Single, slangily",ACE
2013-01-03,"Dreams up",IMAGINES
2013-01-03,"Ready for a drive",TEED
2013-01-03,"Hit hard, as the brakes",SLAMON
2013-01-03,"Was on tour, in a way",TROUPED
2013-01-03,"Most light",AIRIEST
2013-01-03,"Earthen casserole dish",TERRINE
2013-01-03,"Susan of “L.A. Law”",DEY
2013-01-03,"Not just threaten, say",SUE
2013-01-03,"Japanese vegetable",UDO
2013-01-03,"Group of whales",GAM
2013-01-03,"Some map lines",ISOBARS
2013-01-03,"Old guitarlike instrument",BANDORE
2013-01-03,"Tight situations",SCRAPES
2013-01-03,"Country where marinated bear is a specialty food",ESTONIA
2013-01-03,"Serious rap",MURDER
2013-01-03,"Sports coup",HOLEIN
2013-01-03,"Former San Francisco mayor Joseph",ALIOTO
2013-01-03,"Make a hard, low hit that’s caught",LINEOUT
2013-01-03,Causes,LEADSTO
2013-01-03,"Univ. body",FAC
2013-01-03,"Inversely egg-shaped",OBOVATE
2013-01-03,"Like “The Karate Kid” and “Total Recall”",REMADE
2013-01-03,Enliven,ANIMATE
2013-01-03,"It helps one get a grip",PINETAR
2013-01-03,"Special ___",OPS
2013-01-03,"Three-pronged fishing spear",LEISTER
2013-01-03,"Steve Martin romantic comedy",LASTORY
2013-01-03,"Bewhiskered animals",OTTERS
2013-01-03,"Purchase with a cell phone",DATAPLAN
2013-01-03,"Priory in “The Da Vinci Code”",SION
2013-01-03,"Kitchen meas.",TSP
2013-01-03,Alias,AKA
2013-01-03,Diamonds,ICE
2013-01-03,"Lab sight",TESTTUBE
2013-01-03,"Two-time Romanian president Ion",ILIESCU
2013-01-03,"Writer of the story on which “All About Eve” is based",MARYORR
2013-01-03,"Athos, to Porthos, to Aramis",AMI
2013-01-03,"Has a cow",GOESAPE
2013-01-03,"John Hancock, e.g.",INSURER
2013-01-03,"Hockey Hall of Fame site",TORONTO
2013-01-03,"It.’s here",EUR
2013-01-03,"Inferior imitator",EPIGONE
2013-01-03,"Ancient Roman coins",DENARII
2013-01-03,"Extreme cruelty",SADISM
2013-01-03,"Tree whose wood is used in guitar-making",REDASH
2013-01-03,Abase,DEMEAN
2013-01-03,"Dick Tracy’s girl",TESS
2013-01-03,Spoiled,BAD
2013-01-03,"Aust. currency",DOL
2013-01-04,Inveigle,COAX
2013-01-04,"Some downloads",APPS
2013-01-04,"Go for a light bite?",NIPAT
2013-01-04,"It may follow ye",OLDE
2013-01-04,Thin,RARE
2013-01-04,"Sapphire alternative",AZURE
2013-01-04,"Target of some political attacks",MAINSTREAMMEDIA
2013-01-04,"How many learn",BYROTE
2013-01-04,Turn,SLUE
2013-01-04,"Corps of Engineers project",DAM
2013-01-04,Nonpareil,ONER
2013-01-04,Submitted,SENTIN
2013-01-04,"Cook up",CONSPIRE
2013-01-04,"Learn of",GATHER
2013-01-04,"Important connection?",AND
2013-01-04,"Noted trisyllabic metrist",SEUSS
2013-01-04,"Snow ___",PEAS
2013-01-04,"Went after",SETAT
2013-01-04,"Planes are studied in it",MATH
2013-01-04,"Kitchen device",RICER
2013-01-04,"Tear up",SHRED
2013-01-04,"___ gratia",DEI
2013-01-04,"Sari accompaniment",ANKLET
2013-01-04,"Put safely away, in a way",ESCROWED
2013-01-04,Finish,DOIN
2013-01-04,"Mata ___",HARI
2013-01-04,"Gray shade",ASH
2013-01-04,"___ instruction",ORAL
2013-01-04,"Harps (on)",DWELLS
2013-01-04,"Words from one who’s at a loss for words",WHATMORECANISAY
2013-01-04,Racket,NOISE
2013-01-04,"Amanuensis, e.g.: Abbr.",ASST
2013-01-04,"Danish man’s name with a line through the second letter",SOREN
2013-01-04,"Actor LaBeouf",SHIA
2013-01-04,"Certain stake",ANTE
2013-01-04,"Really go through",COMB
2013-01-04,"Anti-aging product name",OLAY
2013-01-04,"Lake cabin sight",ADIRONDACKCHAIR
2013-01-04,"Some gas atoms",XENONS
2013-01-04,"Ways to go",ARTERIES
2013-01-04,"You may feel below it",PAR
2013-01-04,"Does street campaigning",PRESSESTHEFLESH
2013-01-04,"Bobby of the Black Panther Party",SEALE
2013-01-04,"Part of many a welcome kit",NAMETAG
2013-01-04,"Suffix with special",IZE
2013-01-04,"1894 novel whose title character likes to collect fingerprints",PUDDNHEADWILSON
2013-01-04,"“Votre toast,” e.g.",ARIA
2013-01-04,Span,TEAM
2013-01-04,Measures,STEPS
2013-01-04,"Kind of bean",MUNG
2013-01-04,"News clipping",ITEM
2013-01-04,"“Prelude to War” documentarian, 1943",CAPRA
2013-01-04,"“There’s ___ every crowd”",ONEIN
2013-01-04,"French urban network",RUES
2013-01-04,"___ Lauder, cosmetics giant",ESTEE
2013-01-04,"Secreted again",REHID
2013-01-04,"Outbreak of 2003",SARS
2013-01-04,"Actress Ward",SELA
2013-01-04,"Fortune 500 microcomputer firm",TECHDATA
2013-01-04,"2010 Jude Law/Forest Whitaker movie",REPOMEN
2013-01-04,Haggard,DRAWN
2013-01-04,"Ring figure in “Carmen”",TORO
2013-01-04,"Zesties! maker",OREIDA
2013-01-04,"“… ___ the eye can see”",FARAS
2013-01-04,"Grass appendages",AWNS
2013-01-04,"It may be said with a brushing motion",SHOO
2013-01-04,"Brest milk",LAIT
2013-01-04,"Last word of a party song",SYNE
2013-01-04,"Japanese bourse: Abbr.",TSE
2013-01-04,"Hit CBS series starting in 2000",CSI
2013-01-05,Reconcile,MAKEPEACE
2013-01-05,"Certain Arabian Peninsula native",ADENI
2013-01-05,"Nancy Pelosi’s Emmy-nominated daughter",ALEXANDRA
2013-01-05,"Test for a tailor",TRYON
2013-01-05,"Mork first appeared on it",HAPPYDAYS
2013-01-05,Boot,EJECT
2013-01-05,Cons,ANTIS
2013-01-05,"Graceful genie of myth",PERI
2013-01-05,"See 50-Across",SHE
2013-01-05,"Interrogee, often",LIAR
2013-01-05,"“Crimes of Passion” Grammy winner",PATBENATAR
2013-01-05,"Bone: Prefix",OSTE
2013-01-05,"Price of music",LLOYD
2013-01-05,"Guinier of civil rights",LANI
2013-01-05,"City of 750,000 SW of Warsaw",LODZ
2013-01-05,"Big name in car batteries",DELCO
2013-01-05,"Drummer with a star on the Walk of Fame",WOODYWOODPECKER
2013-01-05,"Time release",ISSUE
2013-01-05,"Kind of surgery",ORAL
2013-01-05,"Where Wyatt Earp operated the Dexter Saloon",NOME
2013-01-05,"G follower",AFLAT
2013-01-05,"Urgent alerts, briefly",APBS
2013-01-05,"It may be followed by [sic]",CLOSEQUOTE
2013-01-05,"Onetime big name in hair removal",NEET
2013-01-05,"Opposites of 22-Acrosses",HES
2013-01-05,"What birds take",WING
2013-01-05,"First name in 1950s politics",ADLAI
2013-01-05,"1998-2007 Lebanese president Lahoud",EMILE
2013-01-05,"It doesn’t include a bass",GIRLGROUP
2013-01-05,"Hit most likely to start an unassisted triple play",LINER
2013-01-05,"Miss in an aisle",USHERETTE
2013-01-05,"Symbols of industry",LOGOS
2013-01-05,"The Marx Brothers in “Monkey Business,” e.g.",STOWAWAYS
2013-01-05,"“___ nui loa” (Hawaiian words of gratitude)",MAHALO
2013-01-05,"Self-titled debut album of 1991",ALANIS
2013-01-05,"Didn’t stop",KEPTAT
2013-01-05,"Run out",EXPIRE
2013-01-05,"With 35-Down, joins the club, perhaps",PAYS
2013-01-05,"Shut off",END
2013-01-05,"Novelist Leverson",ADA
2013-01-05,"Sasquatch studier, say",CRYPTOZOOLOGIST
2013-01-05,"Slip past",EASEBY
2013-01-05,"Didn’t run out for dinner",ATEIN
2013-01-05,"Philly court legend",DRJ
2013-01-05,"Shrimp protrusion",EYESTALK
2013-01-05,“Never”,NOCHANCE
2013-01-05,"Kind of paint",INTERIOR
2013-01-05,"Word with cent or cell",RED
2013-01-05,"Blizzard battler",PLOW
2013-01-05,"Designer Gucci",ALDO
2013-01-05,"Writer Wilkinson of The New Yorker",ALEC
2013-01-05,"Cleaning agent",LYE
2013-01-05,"Atl. Coast state",DEL
2013-01-05,"Big name in gossip, once",WINCHELL
2013-01-05,"Basis of the song “It’s Now or Never”",OSOLEMIO
2013-01-05,Dialyzing,OSMOSING
2013-01-05,"See 5-Down",DUES
2013-01-05,“Doggone!”,DRAT
2013-01-05,Crown,PATE
2013-01-05,"E.P.A. computation",AQI
2013-01-05,"Tinactin target",FUNGUS
2013-01-05,"Merry-___ (clown)",ANDREW
2013-01-05,"Jai alai need",PELOTA
2013-01-05,Knockout,BEAUTY
2013-01-05,"Frond supporters",STIPES
2013-01-05,"They hold water",EWERS
2013-01-05,"Noted Indian burial site",AGRA
2013-01-05,"Constellation that looks like a bent coat hanger",LEO
2013-01-05,"Density symbol",RHO
2013-01-05,"Tennis’s Hoad",LEW
2013-01-06,Pop,DAD
2013-01-06,"Court statistic",ASSISTS
2013-01-06,"Kid’s game with a ball",JACKS
2013-01-06,"A Bobbsey twin",NAN
2013-01-06,"Constellation near Scorpius",ARA
2013-01-06,"Start to make a living from something",TURNPRO
2013-01-06,"W.W. II marine threat",EBOAT
2013-01-06,"Israeli weapon",UZI
2013-01-06,"What some goggles provide",NIGHTVISION
2013-01-06,"10,000,000 ergs",JOULE
2013-01-06,"U.S.A. neighbor",MEX
2013-01-06,"Represent at a costume party",COMEAS
2013-01-06,"___ minute",ANY
2013-01-06,"It may be tightly coiled",BURNER
2013-01-06,"“Let us part, ___ the season of passion forget us”: Yeats",ERE
2013-01-06,"Designer Mizrahi",ISAAC
2013-01-06,"Old lad’s wear",KNEEPANTS
2013-01-06,"Like pulp fiction",LURID
2013-01-06,"Onetime enemy",NORTHVIETNAMESE
2013-01-06,"Reggae’s ___ Kamoze",INI
2013-01-06,Exposed,SEEN
2013-01-06,"Kazakhstan, once: Abbr.",SSR
2013-01-06,"Shot blocker",LENSCAP
2013-01-06,"Mrs. Mitt Romney",ANN
2013-01-06,"Place for runners",SLED
2013-01-06,"Far-out experience",TRIP
2013-01-06,"Greenish creature",IGUANA
2013-01-06,Diagonal,BIAS
2013-01-06,Wastage,DROSS
2013-01-06,"Bit of negativity?",ANION
2013-01-06,Flubbed,BLEW
2013-01-06,"Squeeze for dough",EXTORT
2013-01-06,"Wine taster’s destination",NAPAVALLEY
2013-01-06,"Beetles, briefly",VWS
2013-01-06,Slick,OILY
2013-01-06,"Bad sign for a traveler?",NOVACANCY
2013-01-06,"Land of Zion?",UTAH
2013-01-06,"“That’s ___-brainer”",ANO
2013-01-06,"1942 Bette Davis film",NOWVOYAGER
2013-01-06,"Go downhill, in a way",SLALOM
2013-01-06,"Department store department",MENS
2013-01-06,"Fix one’s eyes",STARE
2013-01-06,"Chip away at",ERODE
2013-01-06,Hornswoggle,DUPE
2013-01-06,Huzzahs,PRAISE
2013-01-06,"Singer/songwriter Laura",NYRO
2013-01-06,"Make, as one’s way",WEND
2013-01-06,"Northern California’s ___ River",EEL
2013-01-06,"Breed of cat or dog",MALTESE
2013-01-06,"Baseball “twin killings,” for short",DPS
2013-01-06,"Chicago’s county",COOK
2013-01-06,"Alternative to a bus",VAN
2013-01-06,"Home of the world’s largest naval base",NORFOLKVIRGINIA
2013-01-06,"“Done, O.K.?!”",THERE
2013-01-06,"Head of London",LORDMAYOR
2013-01-06,"Seemingly forever",ONEND
2013-01-06,"NetZero competitor",AOL
2013-01-06,"Ladderlike in arrangement",SCALAR
2013-01-06,"Sports org. of the early 2000s",XFL
2013-01-06,"Until now",TODATE
2013-01-06,"Statehouse resident, informally",GUV
2013-01-06,"Solitaire unit",CARAT
2013-01-06,"“My Big Fat Greek Wedding” writer and star",NIAVARDALOS
2013-01-06,Purpose,USE
2013-01-06,"Quarter back?",EAGLE
2013-01-06,"Pastoral poem",ECLOGUE
2013-01-06,"Mich. neighbor",ONT
2013-01-06,Stroke,PET
2013-01-06,"Slammin’ Sammy",SNEAD
2013-01-06,"Prop up",BOLSTER
2013-01-06,"Miss identification?",NEE
2013-01-06,"1978 Bob Fosse Broadway revue",DANCIN
2013-01-06,Melodious,ARIOSO
2013-01-06,"Blond bombshell of ’50s TV",DAGMAR
2013-01-06,"Lawyers’ cases, maybe",ATTACHES
2013-01-06,"Yukon and Tahoe, for short",SUVS
2013-01-06,"Mumbai title",SRI
2013-01-06,Moonstruck,INSANE
2013-01-06,"Downsized uprights",SPINETS
2013-01-06,"“Les ___” (Berlioz opera based on the “Aeneid”)",TROYENS
2013-01-06,"Heir, maybe, but not an heiress",SON
2013-01-06,Immature,JEJUNE
2013-01-06,Cancels,ABORTS
2013-01-06,"One at a sidebar",COUNSEL
2013-01-06,Moolah,KALE
2013-01-06,Unblemished,STERLING
2013-01-06,"3.14159…, for pi",NUMERICALVALUE
2013-01-06,"Baku resident",AZERI
2013-01-06,"Gave the thumbs-down",NIXED
2013-01-06,Qualifiers,HEATS
2013-01-06,"“Just like that!”",BAM
2013-01-06,"Ralph in the Baseball Hall of Fame",KINER
2013-01-06,"Cameo, for one",PART
2013-01-06,"Remove from a mailing list, informally",UNSUB
2013-01-06,"Where springboks graze",VELDT
2013-01-06,"One of Mozart’s?",EINE
2013-01-06,"Subtitle of “Star Wars Episode IV”",ANEWHOPE
2013-01-06,"Cat’s dogs?",PAWS
2013-01-06,"’60s prez",ABE
2013-01-06,"Late ’60s and early ’70s, politically",NIXONERA
2013-01-06,"Hit 1944 film starring a 12-year-old actress",NATIONALVELVET
2013-01-06,"One-named pop singer",DONOVAN
2013-01-06,"Wreak havoc on",RAVAGE
2013-01-06,"More ridiculous",INANER
2013-01-06,"Paragraph symbol",PILCROW
2013-01-06,"Fifth tone",SOL
2013-01-06,Mouth-watering,SAVORY
2013-01-06,"Vet, at times",SPAYER
2013-01-06,"West Coast beer, familiarly",OLY
2013-01-06,"Rembrandt van ___",RYN
2013-01-06,"Here, in Juárez",ACA
2013-01-06,"Brynner of “Taras Bulba”",YUL
2013-01-06,"Its capital is Yellowknife: Abbr.",NWT
2013-01-06,Smidgen,TAD
2013-01-06,"Choices of time",AMPM
2013-01-06,"Ending with psych-",OSES
2013-01-06,"Sir abroad",SENOR
2013-01-06,"Gibson of “The Beaver”",MEL
2013-01-06,"“Norwegian Wood” strings",SITAR
2013-01-06,"To say, in Spanish",DECIR
2013-01-06,"Grows old",SENESCES
2013-01-06,"Kardashian spouse Lamar ___",ODOM
2013-01-06,"Well-intentioned activist",DOGOODER
2013-01-06,"Supersize, say",ENLARGE
2013-01-06,"The N.F.L.’s ___ Burress",PLAXICO
2013-01-06,"James Bond’s childhood home",SKYFALL
2013-01-06,"Somewhat, informally",KINDA
2013-01-06,“Bee-you-tiful!”,OOLALA
2013-01-06,"Like “Knocked Up” and “The Hangover”",RRATED
2013-01-06,"Subj. of the 2008 biography “Traitor to His Class”",FDR
2013-01-06,"Some Swedish models",VOLVOS
2013-01-06,"Kevin of “Weeds”",NEALON
2013-01-06,Cantillate,INTONE
2013-01-06,"Carol starter",ADESTE
2013-01-06,"Advice to a base runner",TAGUP
2013-01-06,"Provide a place to stay",HOUSE
2013-01-06,"Scott of “Hawaii Five-0”",CAAN
2013-01-06,"“How ___!”",TRUE
2013-01-06,"It’s S. of S. Dak.",NEB
2013-01-06,"15%-er: Abbr.",AGT
2013-01-07,"Sudden impulse",WHIM
2013-01-07,Applauds,CLAPS
2013-01-07,Imperfection,FLAW
2013-01-07,"Multinational coin",EURO
2013-01-07,"Just now",NEWLY
2013-01-07,Misplace,LOSE
2013-01-07,"Result of tanning",BRONZESKIN
2013-01-07,"Wailing cry",YOWL
2013-01-07,Nifty,NEAT
2013-01-07,"“There ___ an old woman …”",WAS
2013-01-07,"“Just messin’ with you!”",IKID
2013-01-07,"The fourth letter of “cancel,” but not the first",SOFTC
2013-01-07,"Pipe-playing god",PAN
2013-01-07,"___ nous",ENTRE
2013-01-07,"Kimono sash",OBI
2013-01-07,"Generous spirit, metaphorically",HEARTOFGOLD
2013-01-07,"“Oui, oui,” across the Pyrenees",SISI
2013-01-07,"Dispose (of)",RID
2013-01-07,"Mythical bird of prey",ROC
2013-01-07,"Citizen of Canada’s capital",OTTAWAN
2013-01-07,"Nobody doesn’t like her, in a slogan",SARALEE
2013-01-07,"Dairy farm sound",MOO
2013-01-07,"Long-distance letters",ATT
2013-01-07,"Use a Kindle, say",READ
2013-01-07,"Hit 1980s exercise video",BUNSOFSTEEL
2013-01-07,"“___ Maria”",AVE
2013-01-07,Standoffish,ALOOF
2013-01-07,"German city where Einstein was born",ULM
2013-01-07,"Elizabeth of cosmetics",ARDEN
2013-01-07,"Sulfuric ___",ACID
2013-01-07,"Santa ___ winds",ANA
2013-01-07,"“I don’t THINK so!”",ASIF
2013-01-07,"“Venerable” English historian",BEDE
2013-01-07,"Baldie’s nickname",CHROMEDOME
2013-01-07,Locale,AREA
2013-01-07,"Touch base after a pop fly, say",TAGUP
2013-01-07,Prod,GOAD
2013-01-07,"“It’s ___ state of affairs”",ASAD
2013-01-07,"Deletion undoers",STETS
2013-01-07,"Caesar’s words to Brutus",ETTU
2013-01-07,"Fly catcher",WEB
2013-01-07,“Ben-___”,HUR
2013-01-07,"What a tyrant rules with",IRONFIST
2013-01-07,"Impressionist Claude",MONET
2013-01-07,"Tech news site",CNET
2013-01-07,"“Au Revoir ___ Enfants”",LES
2013-01-07,"Singsongy comment in a sticky situation",AWKWARD
2013-01-07,Flexible,PLIANT
2013-01-07,"Thesaurus offerings: Abbr.",SYNS
2013-01-07,"“Vehicle of the future” since the 1950s",FLYINGCAR
2013-01-07,Consult,LOOKTO
2013-01-07,"Spinning dizzily",ASWIRL
2013-01-07,"United with a blowtorch",WELDED
2013-01-07,"Galifianakis of “The Hangover”",ZACH
2013-01-07,Meh,SOSO
2013-01-07,"Black-bordered news item",OBIT
2013-01-07,Ache,PAIN
2013-01-07,"Get an ___ effort",EFOR
2013-01-07,"___ Good Feelings",ERAOF
2013-01-07,"Make a big speech",ORATE
2013-01-07,"“My parents are going to kill me!”",IAMSODEAD
2013-01-07,"Great Dane sound",WOOF
2013-01-07,"Green part of a flower",STEM
2013-01-07,"Speed demon",LEADFOOT
2013-01-07,"Christmas light site",EAVE
2013-01-07,"Garden of ___",EDEN
2013-01-07,"Not yet apprehended",ATLARGE
2013-01-07,"Black sheep’s cry",BAABAA
2013-01-07,"Worriers’ problems, it’s said",ULCERS
2013-01-07,"“Heck if I know”",NOIDEA
2013-01-07,"Wide-brimmed summer headgear",SUNHAT
2013-01-07,"Do surgery on with a beam",LASE
2013-01-07,"Klingon forehead feature",RIDGE
2013-01-07,"Does stage work",ACTS
2013-01-07,"Sound boxes at a concert",AMPS
2013-01-07,"Not at home",OUT
2013-01-07,"Wrestling surface",MAT
2013-01-07,"End of a school e-mail address",EDU
2013-01-08,"Constant nuisance",BANE
2013-01-08,"Dashboard device, briefly",TACH
2013-01-08,"Post-op program",REHAB
2013-01-08,"Writer Wister",OWEN
2013-01-08,"Say again",ECHO
2013-01-08,"To love, in Milan",AMARE
2013-01-08,"Voting district",WARD
2013-01-08,"Laine of jazz fame",CLEO
2013-01-08,"South Pacific island nation",TONGA
2013-01-08,"1977 Boz Scaggs hit",LIDOSHUFFLE
2013-01-08,"Neth. neighbor",GER
2013-01-08,"“Sophie’s Choice” novelist",STYRON
2013-01-08,"Hoyle of “Hoyle’s Rules of Games”",EDMOND
2013-01-08,"Source of ground chuck",SHOULDERCUT
2013-01-08,"Bird with red-eyed and yellow-throated varieties",VIREO
2013-01-08,"Coal-rich area in Europe",SAAR
2013-01-08,"Common cotton swab",QTIP
2013-01-08,"Italian diminutive suffix",INO
2013-01-08,Unsportsmanlike,DIRTY
2013-01-08,"Year, in Yucatán",ANO
2013-01-08,"Film terrier played by Skippy",ASTA
2013-01-08,"“Picnic” playwright",INGE
2013-01-08,"Volga River native",TATAR
2013-01-08,"All-in-one offer",PACKAGEDEAL
2013-01-08,"Takes hold",SETSIN
2013-01-08,"Skeptic’s response",ILLBET
2013-01-08,"Here, to Henri",ICI
